"idRecipe","step","name"
"704","7","Pendant ce temps, faites fondre 25 g de beurre dans une cocotte qui va au four. (Faites chauffer celui-ci thermostat 9). Ajoutez un oignon émincé et faites dorer doucement."
"704","8","Quand l'oignon à une belle couleur, ajoutez du thym. Remuez. Versez le riz et remuez. Le riz doit prendre une belle couleur."
"704","9","Ajoutez du jus de cuisson (2 fois 1_2 le volume de riz ). Amenez à ébullition et mettre au four pendant 18 minutes à 180°C (thermostat 6). Pas une minute de plus!"
"704","10","Servez la poule avec le riz. Et bon appétit."
"705","0","Mettre les lentilles dans une casserole d'eau froide, porter à ébullition. Laisser bouillir 1 min (pas plus)."
"705","1","Egoutter les lentilles.
Eplucher et émincer l'oignon. Couper les carottes et les poireaux en mirepoix, c'est à dire en petits cubes très fins."
"705","3","Couvrir d'eau bouillante, ajouter le bouquet garni, le sel, le poivre, et laisser cuire 30 min à feu doux et à couvert (on peut aussi faire cuire au four)."
"705","4","Pour utiliser ces lentilles en salade, procéder de même mais sans la carotte et le poireau, et remplacer le bouquet garni par du thym et du laurier seulement."
"706","0","Dans un petit saladier, mettre le sel et le condiment."
"706","1","Ajouter la moutarde et les 2 cuillères d'huile, en émulsionnant bien avec un fouet."
"706","2","Incorporer le yaourt, et battre encore."
"706","3","On obtient une sauce liée et onctueuse, ajouter pour finir les fines herbes et épices."
"707","0","Découper la viande en cubes de 5 cm de côté environ. Couper les oignons en fines lamelles. Ecraser les 3 gousses d'ail."
"707","1","Faire fondre le saindoux ou le beurre à feu doux. Ajouter les oignons et l'ail et remuer jusqu'à ce que les oignons prennent une belle couleur dorée."
"707","2","Retirer du feu."
"707","3","Faire revenir à feu vif les morceaux de viande."
"707","4","Quand ils sont bien revenus, ajouter les oignons, mélanger. Saupoudrer le paprika, mélanger, et mouiller avec le bouillon de boeuf (on peut mettre de l'eau, mais c'est moins bon). Bien mélanger."
"707","5","Ajouter ensuite le cumin et la marjolaine. Saler."
"707","6","Faire mijoter 3 heures au minimum. Plus le plat est mijoté, meilleur il est."
"708","0","Emballer le saumon frais dans du film et le faire cuire à la vapeur à couvert en respectant les temps suivants, selon le format du poisson qui doit rester presque cru au cœur du morceau :"
"708","1","- en filets minces (7 mn à compter de l’ébullition)"
"708","2","- en filets épais (9 à 10 mn)"
"708","3","- en darnes de 2 cm (11 mn)"
"708","4","- en un seul gros tronçon (14 mn)"
"708","5","Déballer le poisson, le laisser refroidir."
"708","6","Couper le saumon fumé en mini-dés de 2 mm de côté (ou mini-carrés s’il s’agit de tranches fines). Ciseler très finement la ciboulette."
"708","7","Enlever la peau, les parties grises et les arêtes du saumon frais si nécessaire. Il doit en rester 500 à 600 g selon le morceau choisi."
"708","8","L’effeuiller avec les doigts sans trop l’écraser. Ajouter les mini-dés de saumon fumé."
"708","10","Ajouter ce mélange aux deux saumons et à la ciboulette. Mélanger l’ensemble pour obtenir une bonne répartition du liant."
"708","11","Goûter, rectifier l’assaisonnement si nécessaire (sel, poivre et citron)."
"708","12","Tasser l’ensemble dans une terrine assez grande. Lisser la surface."
"708","13","Décoration : au centre, parsemer une bande de ciboulette ou des œufs de saumon. Entourer de quelques tranches fines de citrons cannelés."
"708","14","Laisser au réfrigérateur une nuit."
"708","15","Servir avec des tranches de pain de campagne grillé."
"709","0","Hacher le saumon et le surimi avec un hachoir à viande (grille moyenne)."
"709","1","Ajouter l'echalote mixée avec la ciboulette. Ne pas saler, mais poivrer si possible avec du poivre rose."
"709","2","Mélanger le tout avec le jus du citron vert et le fromage blanc."
"709","3","Servir bien frais, tassé dans les verrines."
"710","0","Faire tremper le pain dans le lait."
"710","1","Dans un plat, mélanger la viande, l'oignon émincé, les feuilles de coriandre, le raz-el-hanout, le cumin, le poivre de cayenne, le pain essoré, le sel et le poivre. Former de toutes petites boulettes."
"710","2","Dans le tajine (ou un autre plat allant au four) faire réduire 10 min les tomates, l'ail le curcuma, le sel et le poivre."
"710","3","Ajouter les boulettes. Elles doivent être bien couvertes avec les tomates. Mettre le couvercle. Faire cuire 30 min."
"710","4","5 mn avant la fin, faire une omelette avec les oeufs et les verser sur les boulettes. Remettre le couvercle."
"710","5","Dès que les oeufs sont bien cuits, servir."
"711","0","Battre les oeufs en omelette, puis ajouter la crème. Bien mélanger et ajouter le sucre vanillé, puis remuer à nouveau."
"711","1","Couper 4 tranches de brioche. Tremper les tranches de brioches dans la préparation"
"711","2","Chauffer la poêle avec le beurre, pluis y mettre les tranches de brioches à dorer."
"711","3","Une fois les tranches de brioches cuites, les servir dans un plat et saupoudrer de sucre ou tout autre préparation de votre choix."
"712","0","Peler les carottes et les pommes de terre, puis les plonger dans l'eau bouillante salée et les laisser cuire au moins 40 min."
"712","1","Les égoutter, les couper en morceaux puis les écraser à la fourchette ou passer au presse-purée."
"712","2","Peler et hacher les oignons, les faire fondre à la poêle avec un peu de beurre."
"712","3","Préchauffer le four à 210°C (thermostat 7)."
"712","4","Dans un saladier, battre les oeufs avec la crème, le gruyère et la noix de muscade. Incorporer ensuite les oignons fondu, le sel et le poivre, puis la purée de carottes_pommes de terre."
"712","5","Etaler le tout dans un plat à gratin beurré."
"712","6","Saupoudrer de gruyère râpé et de quelques noisettes de beurre. Enfourner à four chaud pendant 10 à 15 min, puis déguster."
"713","0","Décortiquer les crevettes."
"713","1","Préparer la marinade : presser le citron, mélanger son jus à l'huile d'olive, à l'ail haché, au poivre de cayenne, sel et mélange 5 baies. En recouvrir les crevettes. Les parsemer de feuilles de coriandre fraîche. Laisser mariner 15 à 20 min."
"713","2","Egoutter les crevettes de leur marinade. Les faire sauter au wok bien chaud pendant 4 à 5 min."
"713","3","Les retirer, puis verser la marinade dans le wok quelques secondes afin qu'elle réduise, la verser sur les crevettes dans le plat de service."
"713","4","Décorer de coriandre. ET MIAM !"
"714","0","Sur chaque fajita, étaler du fromage ail et fines herbes. N'hésitez pas à tartiner car sinon, c'est trop sec."
"714","1","Poser ensuite au milieu la tranche de jambon et par dessus, un peu de salade."
"714","2","Rouler délicatement et couper en petits tronçons que vous maintiendrez avec les piques en bois."
"714","3","Laisser au frais jusqu'à l'apéritif sous film plastique."
"715","0","Piquez le rôti de quelques gousses d'ail coupées en quatre. Posez-le dans un grand plat à four. Salez, poivrez, arrosez-le d'huile. Faites-le dorer sur toutes ses faces au four Th 8 (240°C)."
"715","2","Pendant la cuisson du rôti, épluchez le reste des gousses d'ail. Cuisez-les 15 mn dans le bouillon de volaille. Mixez avec la crème et faites réduire 5 mn sur feu moyen. Salez, poivrez."
"715","3","Tranchez le rôti. Versez son jus dans la crème d'ail. Servez avec les pommes de terre."
"716","0","Préchauffer le four à 210°C."
"716","1","Granir un moule à tarte avec la pâte feuilletée."
"716","2","Couper les pommes en lamelles moyennes et les disposer sur la pâte."
"716","3","Mettre au four une vingtaine de minutes."
"716","4","Dans une casserole, faire fondre le beurre à feu doux. Ajouter le miel, le sucre et les amandes."
"716","5","Napper le dessus de la tarte avec l'appareil encore chaud, et remettre au four quelques minutes pour faire dorer le tout."
"717","0","Fariner les morceaux de dinde. Dans une sauteuse, les mettre à dorer dans l'huile, puis ajouter les oignons."
"717","1","Une fois dorés, verser le vin blanc et le bouillon, tourner avec une spatule an bois, puis ajouter un à un tout les autres ingrédients, bien délayer, couvrir et laisser mijoter à feu doux pendant 1 h en tournant de temps en temps."
"717","2","Servir avec du riz ou des pâtes."
"718","0","Mettre les cuisses de poulet dans un plat. Ajouter dans le plat tout les ingrédients avec un peu d'eau au fond."
"718","1","Mettre au four (préchauffé à 170°C - thermostat 6) environ 1 heure en remuant bien de temps en temps. Rajouter un peu d'eau si cela semble trop sec."
"718","2","Déguster ce plat avec des tagliatelles."
"719","0","Préchauffez le four à 180°C (thermostat 6)."
"719","1","Mélangez la farine, la levure et le sucre."
"719","2","Dans un autre récipient mélangez le beurre fondu, le lait et la vanille."
"719","3","Creusez un puit dans la farine et versez le lait et le beurre."
"719","4","Mélangez, mais pas trop, il doit rester des grumeaux pour que ça gonfle bien!"
"719","5","Incorporez les pépites."
"719","6","Beurrez 12 moules à muffins ou utilisez des moules en silicone."
"719","7","Remplissez les aux 3_4 et faites cuire 20 min environ."
"719","8","Dégustez!"
"720","0","Préparer la pâte avec la farine, le beurre, le sel et de l'eau pour obtenir un mélange souple mais qui ne colle pas. Abaisser et poser dans un plat à tarte."
"720","1","Sur la pâte, disposer le fromage de chèvre coupé en petites tranches."
"720","2","Pendant ce temps, faire suer les poireaux coupés en rondelles dans un peu de beurre. Dans un saladier mélanger la crème, le lait, les oeufs, le râpé puis ajouter les poireaux. Saler, poivrer et ajouter la nigelle."
"720","3","Préchauffer le four et faire cuire jusqu'à ce que le dessus soit bien doré."
"721","0","Battre les œufs, beurre, sucres aux fouets électriques pendant 5-10 min."
"721","1","Incorporer la farine, le baking powder et le lait, bien battre ce mélange pour obtenir une pâte sans grumeau."
"721","2","Verser cette pâte dans un moule à gâteau préalablement beurré et fariné. Ajouter les pommes (pelées et coupées en quartiers ou tranches épaisses)."
"721","3","Faire cuire à four chaud (200°C ) environ 45 min."
"721","4","Vérifier la cuisson du gâteau en le piquant à l'aide d'une pointe en bois (la pique doit ressortir sèche). Faire refroidir ce gâteau sur une claie à tarte."
"721","5","Bon appétit."
"722","0","Faire ramollir le beurre en morceaux. Ajouter en remuant avec un fouet (dans l'ordre) le sucre en poudre, les œufs un par un, la farine tamisée, la levure, le zeste de deux oranges et le jus d'une orange. Beurrer le moule."
"722","1","Cuire à four moyen environ 40 min (faites le test de la lame de couteau pour tester la cuisson qui prend parfois plus de temps)."
"722","2","Démouler en sortant du four (conseil : glisser une lame de couteau tout autour et retourner sur un plat. Laisser refroidir un peu et enlever ensuite le moule)."
"722","3","Glaçage : Cuire à feu doux 5 min le sucre glace et le jus de 3 oranges. Arroser le gâteau de sirop sur toutes les faces en le retournant délicatement. Dégustez frais."
"722","4","Le gâteau peut se préparer la veille et se conserver une nuit au frigo)."
"722","5","Délicieux avec une crème anglaise."
"723","0","Préchauffer le four à 200°C, thermostat 6_7. Casser les œufs et les mélanger avec le sucre, le beurre fondu (ou l'huile) et le yaourt."
"723","1","Ajouter le zeste du citron râpé plus ou moins finement suivant votre goût et son jus pressé, et mélanger."
"723","2","Terminer avec la farine et la levure et bien mélanger."
"723","3","Verser dans un moule beurré et cuire 30 min au four à 180°C (thermostat 6)."
"724","0","Faire décongeler les épinards au micro-onde ou à la poêle."
"724","1","Faire cuire le saumon (vapeur ou eau non salée)."
"724","2","Dans un saladier, casser les oeufs, ajouter la crème, le parmesan, le sel, poivre et un pincée de muscade (c'est l'appareil)."
"724","3","Disposer la pâte dans un moule."
"724","4","Etaler les épinards puis le saumon cuit haché. Saupoudrer avec les herbes."
"724","5","Verser l'appareil sur le saumon, saupoudrer de gruyère râpé (facultatif)."
"724","6","Faire cuire au four préchauffé (Th 9 four à gaz) pendant 25 à 30 mn jusqu'à ce que la quiche soit bien dorée."
"725","0","Plier le filet mignon en 2, faire fondre le beurre dans une poêle haute, y déposer le filet mignon. Ajouter la moitié des lardons et l'oignon émincé. Assaissonner. Faire revenir 15 mn."
"725","1","Pendant ce temps, étaler la pâte feuilletée (gardez le papier sulfurisé autour, permet une meilleure manipulation). Mettre les tranches de jambon fumé, les unes à côté des autres ou légérement superposées, au milieu de la pâte."
"725","2","Puis après cuisson du filet, le laisser un peu refroidir, avant de le déposer sur la préparation de la pâte (évite de se brûler les doigts). Laissez les lardons et les oignons dans la poêle, ils seront utilisés pour la sauce."
"725","3","Déposer le filet mignon sur la préparation, y mettre le reste de lardons et le persil légérement haché au milieu et autour du filet plié en 2."
"725","4","Enrouler le tout avec la pâte et le mettre dans un plat à cake."
"725","5","Dorer avec le jaune d'oeuf et mettre au four pendant 40-45 min à 180-200°C (thermostat 6-7)."
"725","6","Faire la sauce en chauffant à feu doux les lardons et l'oignon, gardé auparavant, et ajouter la crème épaisse et liquide. Rectifier l'assaisonnement."
"726","0","Mélanger 2 oeufs avec 100 g sucre."
"726","1","Ajouter 100 g crème, 125 g farine et la levure. Mélanger. Incorporer ensuite les bananes coupées en rondelles."
"726","2","Verser cette pâte dans un moule beurré, et enfourner à 180°C (thermostat 6), pendant 20 min."
"726","3","Le sortir du four, et ajouter par dessus la préparation suivante :"
"726","4","1 oeuf + 50 g sucre + 40 g beurre fondu + 50 g noix de coco + sucre vanillé."
"726","5","Enfourner pendant encore 20 min."
"727","0","Enlever la peau du citron à l'aide d'un économe et émincer finement l'écorce. Réserver."
"727","1","Presser le citron. Réserver."
"727","2","Emincer les oignons et les faire blondir dans un peu d'huile."
"727","3","Ajouter les tomates en dés, l'ail coupé en petits morceaux, les herbes aromatiques et les zestes de citron."
"727","4","Saler, poivrer et laisser mijoter 15 min."
"727","5","Ajouter la crème puis les crevettes et le jus de citron. Laisser chauffer 5 min à feu doux et servir."
"728","0","Préparation de la pâte sucrée :"
"728","1","Mettre la farine, le sucre ,la poudre d’amande, l’œuf et le beurre un peu ramolli en petit morceau dans le robot."
"728","2","Constituez une  boule, et la réservez  au réfrigérateur mini 2h dans un récipient hermétique ou cellofrais."
"728","3","Préparation des pommes :"
"728","4","Epluchez les pommes et coupez-les en 6 quartiers réguliers."
"728","5","Dans le plat à tatin, faire chauffez le sucre avec 1 cuillère à café d’eau et laisser le cuire jusqu’à ce qu’il forme un caramel clair."
"728","6","Ajoutez alors le beurre en morceaux et mélangez bien le tout."
"728","7","Incorporez les quartiers de pomme et les faire cuire en les retournant  dans le caramel."
"728","8","Attention ! Il ne faut pas trop cuire les pommes, celles-ci ne doivent pas faire de la compote mais rester en morceaux assez durs."
"728","9","Lorsque les pommes sont à point, les disposez côté bombé vers le fond du plat."
"728","10","Poudrez-les de cannelle."
"728","11","Préchauffez le four à 180° (Th 6)."
"728","12","Laissez refroidir 15 minutes (Evite que la pâte sucrée s’affaisse )."
"728","13","Etalez la pâte, et l’abaissez sur les pommes en rentrant les bords vers l’intérieur du plat."
"728","14","Mettre au four 25 minutes jusqu’à ce que la pâte soit colorée."
"728","15","Sortir du four et laissez refroidir 5 minutes, puis décollez les bords et retournez la tarte sur une assiette."
"728","16","Dégustez là tiède avec un peu de crème fraiche….."
"729","0","Badigeonner largement les cuisses avec le miel, et les mettre ensuite dans une cocotte (en fonte de préférence)."
"729","1","Recouvrir entièrement de cidre, saler et poivrer, et saupoudrer de gingembre et de quatre épices."
"729","2","Laisser cuire à feu doux, sans couvercle, pendant au moins 1 h 30."
"729","3","C'est cuit, lorsque le cidre est presque entièrement évaporé et que les cuisses ont caramélisées."
"729","4","Il faut d'ailleurs surveiller en fin de cuisson, pour éviter que la préparation n'attache."
"730","0","Dans une cocotte en fonte (ou cocotte-minute), faire dorer les souris, saler et poivrer. Réservez."
"730","1","Emincez les oignons, l'ail, et les carottes assez finement."
"730","2","Faire revenir le tout dans de l'huile d'olive (3 à 4 cuillères à soupe)."
"730","3","Réunir la viande et le mélange carottes_oignons, ajouter le miel et le bouquet garni. Mélangez."
"730","4","Couvrir la viande d'eau (environ 450 ml) ajouter le cube."
"730","5","Mijoter à feu doux demi couvert pendant 1 h30 à 2 h00 ."
"730","6","Si le jus des souris est trop liquide vous pouvez retirer la viande (en la gardant au chaud) et poursuivre la cuisson de celui-ci jusqu'à ce qu'il soit sirupeux."
"730","7","Bon appétit !!!"
"731","0","Laissez ramollir les beurres à température ambiante. Puis, dans un saladier, malaxez-les avec le sucre."
"731","1","Ajoutez l'oeuf et le sucre vanillé."
"731","2","Versez peu à peu la farine, la levure, le sel et les pépites de chocolat; mélangez bien."
"731","3","Beurrez une plaque allant au four et, à l'aide de 2 cuillères à soupe former des noix de pâte en les espaçant bien (Attention, les cookies grossissent beaucoup)."
"731","4","Faites cuire 8 à 10 min à 180°C, Th 6. Il faut sortir les cookies dès que les contours commencent à brunir."
"732","0","Faites revenir les oignons dans l'huile d'olive."
"732","1","Une fois qu'ils sont translucides, ajoutez les tomates coupées en rondelles et les courgettes coupées en dés."
"732","2","Laissez revenir 10 à 15 minutes."
"732","3","Pendant ce temps, cuisez les filets de cabillaud dans la poêle à l'huile d'olive et réservez au chaud."
"732","4","Faites revenir les rondelles de chorizo dans l'huile."
"732","5","Une fois qu'elles sont bien saisies, incorporez la créme fraîche jusqu'à obtenir une sauce homogène."
"732","6","Incorporez ensuite le poisson et les légumes."
"732","7","Salez, poivrez et laissez chauffer 5 minutes en mélangeant."
"732","8","Servez tel quel ou avec du riz en accompagnement."
"733","0","Mélanger les ingrédients de la pâte, faire une boule et la placer 1_4 heure au réfrigérateur."
"733","1","Garnir un moule à tarte avec la pâte en se servant de la paume de la main; piquer le fond avec une fourchette."
"733","2","Laver, sécher les abricots et les couper en deux. Les ranger sur la pâte, côte à côte, peau vers le bas."
"733","3","Dans un saladier émietter les ingrédients du crumble avec les doigts; saupoudrer ce mélange sur les abricots."
"733","4","Faire cuire au four chaud 50 mn à 200°C."
"733","5","Se déguste encore chaud (par exemple avec de la glace à la vanille, au nougat....) ou froid."
"734","0","Prendre un magret cru, le mettre dans le gros sel pendant 12 heures."
"734","2","Au bout de ce temps, le magret a diminué de volume et est sec comme un jambon. Le couper en tranches fines pour l'apéritif ou sur une salade verte éventuellement accompagné de foie gras, dans ce cas on parle de salade landaise."
"735","0","Préchauffer le four à 220°C (thermostat 7-8)."
"735","1","Déposer chaque cuisse de pintade sur quatre feuilles de papier aluminium."
"735","2","Les badigeonner de moutarde au pinceau."
"735","3","Ajouter 2 gousses d'ail non épluchées et 2 branches de thym frais."
"735","4","Saler, poivrer."
"735","5","Mettre une noisette de beurre."
"735","6","Refermer les  4 feuilles de papier d'aluminium en papillotes."
"735","7","Faire cuire 45 minutes au four."
"736","0","Mélanger dans un saladier la crème, le gruyère, saler et poivrer à votre goût."
"736","1","Prendre une tranche de pain de mie étaler dessus le mélange crème_gruyère, poser dessus 1_2 tranche de jambon, poser dessus un tranche de pain de mie sur laquelle on à encore étalé le même mélange."
"736","2","Avec ces proportions on doit pouvoir faire 12 croques."
"736","3","Mettre au four à mi-hauteur Th 7 pendant 20 mn."
"737","0","Préparation du gâteau :"
"737","1","Au batteur, fouettez les oeufs et le sucre pendant 5 min. Ajoutez le banania, la farine, puis la crème en battant."
"737","2","Versez le tout dans un moule à manqué beurré, et enfournez à 180°C (th 6). Surveillez la cuisson, l'intérieur du gâteau doit rester moelleux."
"737","3","Pendant la cuisson, faites fondre le chocolat au bain-marie avec un peu d'eau. Ajoutez le beurre et la crème en fin de cuisson pour obtenir un mélange bien lisse et brillant."
"737","4","Démoulez le gâteau et le recouvrir du nappage en essayant de l'uniformiser; laissez sécher."
"737","5","Pendant ce temps, préparez les araignées :"
"737","6","Découpez dans les rouleaux de réglisse 8 morceaux de 5 cm de long (=pattes)."
"737","7","Trempez le dessus du cookies dans le chocolat, posez-le sur une feuille de papier sulfurisé et posez les 8 pattes sur le pourtour du biscuit."
"737","8","En séchant, le chocolat fixera les pattes de l'araignée; recommencez autant de fois que d'araignées souhaitées."
"737","9","Astuce : vous pouvez faire des bébés araignées avec des mini cookies et des pattes plus courtes et plus fines."
"737","10","Quand le glaçage du chocolat est sec, préparez la toile d'araignée en mélangeant le sucre glace avec le blanc d'oeuf au batteur."
"737","11","Puis, avec une seringue à patisserie, dessinez la toile. Vous pouvez aussi faire les yeux de l'araignée avec ce fondant."
"737","12","Lorsque la toile est sèche, posez les araignées sur et_ou autour du gâteau."
"738","0","Préchauffer le four à 150°C (thermostat 5)."
"738","1","Mettre le beurre coupé en morceaux dans un saladier."
"738","2","Ajouter la farine tamisée et malaxer du bout des doigts pour lui incorporer le beurre."
"738","3","Ajouter le sucre et pétrir à la main jusqu'à obtention d'une pâte homogène."
"738","4","Travailler la pâte à la main sur un plan de travail fariné et l'aplatir à la main sur une épaisseur d'un peu moins d'1 cm."
"738","5","A l'aide de moules ou d'emporte-pièces, découper la pâte."
"738","6","Déposer sur une plaque à four recouverte de papier sulfurisé et enfourner pour 30 minutes de cuisson."
"739","0","La veille :"
"739","1","Vider le vin dans une jolie jatte."
"739","2","Y ajouter le Porto, le Cognac, le sucre et le jus d'une orange."
"739","3","Laver soigneusement les fruits, les essuyer et les couper en rondelles épaisses de 5 ou 6 mm environ."
"739","4","Les ajouter à la préparation."
"739","5","Mettre au frais."
"739","6","Au moment de servir :"
"739","7","Ajouter la limonade et les glaçons."
"739","8","Suivant la saison on peut ajouter 2 bananes coupées en rondelles et_ou 2 pommes, 2 poires, 2 pêches coupées en petits carrés ou encore une bonne poignée de fraises."
"739","9","La limonade peut être remplacée par une eau gazeuse type Perrier mais il faudra peut-être alors faire un ajout de sucre."
"740","0","Préchauffer votre four à thermostat 8."
"740","1","Eplucher, épépiner et couper les pommes en gros morceaux. Les faire réduire à feu fort 2 mn avec une cuillerée à soupe d'eau puis maintenir la cuisson à feu doux pendant 7 à 8 mn."
"740","2","Ecraser les derniers gros morceaux de pommes à la fourchette. Mélanger les pommes avec 125 g de sucre et 1_2 cuillère à café de cannelle. Verser ce mélange dans un plat à gratin beurré."
"740","3","Travailler énergiquement le beurre. Incorporer le reste du sucre et de le cannelle, ainsi que les 150 g de farine, puis travailler le tout avec les doigts afin d'obtenir un sable grossier."
"740","4","Répartir sur la compote et cuire au four 25 mn (grille centrale)."
"741","0","Dans un premier saladier : mélanger la farine, le sucre, le sel, le sucre vanillé et la levure."
"741","1","Dans un deuxième saladier : mélanger le lait, l'huile(ou beurre fondu) et les oeufs."
"741","2","Verser le contenu du second saladier dans le premier et remuer jusqu'à obtenir une pâte plutôt lisse. Laissez tout de même quelques petits grumeaux."
"741","3","Mettre au four 15 min à 180°C (thermostat 6)"
"742","0","Cuire les pâtes dans un grand volume d'eau bouillante salée."
"742","1","Emincer les oignons et les faire revenir à la poêle. Dès qu'ils ont bien dorés, y ajouter les lardons."
"742","2","Préparer dans un saladier la crème fraîche, les oeufs, le sel, le poivre et mélanger."
"742","3","Retirer les lardons du feu dès qu'ils sont dorés et les ajouter à la crème."
"742","4","Une fois les pâtes cuite al dente, les égoutter et y incorporer la crème. Remettre sur le feu si le plat a refroidi."
"742","5","Servir et bon appétit !
Vous pouvez également agrémenter votre plat avec des champignons."
"743","0","Etaler la pâte sur le fond de tarte."
"743","1","Recouvrir le fond de chèvre bûche coupé en fines tranches, puis parsemer de thym."
"743","2","Faire revenir dans une poêle les lardons et les pruneaux coupés en deux. Lorsqu'ils sont cuits, les répartir uniformément sur le chèvre."
"743","3","Ajouter le mélange oeuf, crème, lait salé et poivré."
"743","4","Faire cuire 25 min, à 200°C (thermostat 7) dans un four à chaleur tournante ou une demi-heure dans un four normal."
"744","0","Blanchir les oeufs avec le sucre"
"744","1","Ajouter lentement le beurre afin de ne pas faire tomber les oeufs"
"744","2","Incorporer la farine et la levure."
"744","3","Ajouter le lait."
"744","4","Verser la moitié de la pâte dans un moule à cake beurré et fariné"
"744","5","Faire fondre le chocolat à feu très doux."
"744","6","Ajouter le chocolat fondu au restant de la pâte"
"744","7","Verser la pâte au chocolat sur la pâte déjà présente dans le moule"
"744","8","A l'aide d'un couteau, mélanger rapidement les 2 pâtes en faisant un mouvement de gauche à droite et de droite à gauche dans le moule."
"744","9","Enfourner à 160°C (thermostat 5-6) jusqu'à ce que la pointe du couteau ressorte sèche"
"744","10","Démouler lorsqu'il est refroidi."
"744","11","Découper pour découvrir les belles marbrures."
"745","0","1 _ mélanger la crème fraîche, la moutarde et le paprika."
"745","1","2 _ disposer les escalopes sur un carré de papier alu et les recouvrir du mélange."
"745","2","3 _ entourer les escalopes recouvertes de crème par la pulpe de tomate."
"745","3","4 _ saupoudrer d'herbes de Provence."
"745","4","5 _ fermer les papillotes et les enfourner à 170°C pendant 30 min environ"
"746","0","Faire cuire les endives à la vapeur."
"746","1","Disposer les endives sur les tranches de jambon puis les rouler."
"746","2","Napper de crème fraîche puis de noix de muscade de poivre et enfin de gruyère."
"746","3","Passer au four (240°C) environ 15 mn."
"747","0","Faire dissoudre la levure dans le lait tiède."
"747","1","Mettre la farine en fontaine et au centre ajouter le sucre et le sel."
"747","2","Une fois que la levure est bien dissoute dans le lait, incorporer le mélange dans la fontaine. Puis ajouter l'eau ainsi que le beurre fondu."
"747","3","Pétrir la pâte de façon homogène et la laisser doubler de volume (température ambiante)."
"747","4","Beurrer un moule approprié et disposer la pâte dans celui-ci."
"747","5","Couvrir le moule et laisser de nouveau gonfler la pâte jusqu'à ce qu'elle arrive en haut du moule."
"747","6","Faire préchauffer votre four à 220°C. Puis baisser la température à 180°C. Y glisser votre moule et faire cuire votre pain de mie durant 40 mn."
"747","7","Démouler et laisser refroidir le pain de mie."
"748","0","Coupez les pommes de terre en 4 quartiers, sans les éplucher."
"748","1","Placez-les dans une boîte en plastique (avec couvercle)."
"748","2","Ajoutez l'huile, les herbes, les épices, le sel et le poivre. Fermez la boîte et secouer afin d'enrober les pommes de terre."
"748","3","Ajoutez la farine tamisée, et secouez à nouveau."
"748","4","Faites chauffer l'huile dans une poêle profonde."
"748","5","Disposez les quartiers de pomme de terre les uns après les autres dans l'huile chaude. Retournez les 'potatoes' régulièrement et surveillez la cuisson."
"748","6","Cuisez pendant 20 min environ, jusqu'à ce que les pommes de terre soient bien dorées."
"749","0","Mélanger, la farine, le beurre, la cassonade et la poudre d'amandes jusqu'à obtention d'une pâte sableuse. Mettre au frais pendant 30 mn."
"749","1","Beurrer un plat à four et y déposer les carrés de chocolat."
"749","2","Ebouillanter les poires 20 secondes, les peler et les couper en quartiers."
"749","3","Les placer sur les carrés de chocolat."
"749","4","Sortir la pâte du réfrigérateur et la répartir sur les poires et le chocolat."
"749","5","Mettre au four à th°C 6-7 pendant 30 mn."
"749","6","Servir tiède."
"750","0","Mixer ensemble les ingrédients de chaque groupe pour obtenir deux préparations."
"750","1","Laisser reposer au frais environ une heure."
"750","2","Garnir des petits verres avec une couche de mousse de pesto de tomate, une couche de mousse de jambon et terminer par un morceau de jambon cru et une feuille de basilic"
"750","3","Remarque: ces deux préparations peuvent aussi servir à agrémenter un plat de pâtes."
"751","0","Etalez la pâte dans une tourtière (laisser la feuille de papier de sulfurisé entre le plat et la pâte pour ne pas que cela attache)."
"751","1","Piquer la pâte et enfourner à 200°C pendant 10 mn."
"751","2","Pendant ce temps faire revenir les poireaux dans du beurre, saler et poivrer."
"751","3","Etaler les poireaux sur la pâte, ajouter au dessus les dés de jambon coupé et le chèvre détaillé en fines tranches."
"751","4","Mélanger la crème et les 2 jaunes d'oeufs, saler et poiver. Verser le mélange sur la tourte."
"751","5","Enfourner 30 mn et c'est prêt."
"752","0","Couper les bananes dans le sens de la longueur, puis en dés_Les placer dans un saladier, avec un peu de jus de citron."
"752","1","Allumer le four à thermostat 7 (210°C)."
"752","2","Placer dans une terrine beurre ramolli, sucre, levure et sel, puis mélanger. Ajouter les oeufs un à un en travaillant la pâte."
"752","3","Verser la farine d'un seul coup."
"752","4","Ajouter le gingembre, les bananes, le jus de citron, puis le chocolat coupé en (petits) morceaux. Bien mélanger."
"752","5","Verser dans un moule à cake beurré et cuire 15 min à thermostat 7, puis 30 min à thermostat 6 (180°C)."
"753","0","Préchauffez le four à 180°C. Faites cuire les lardons dans une poèle anti-adhésive."
"753","1","Dans un saladier, versez la crème fraîche, les oeufs, le poivre et une pincée de paprika (ne salez pas car les lardons le sont déjà)."
"753","2","Egouttez les lardons dans de l'essui-tout afin qu'ils soient moins gras."
"753","3","Etalez votre pâte feuilletée dans un moule en prenant soin de la piquer avec une fourchette."
"753","4","Versez délicatement la préparation crème fraîche + oeufs sur la pâte, puis parsemez de dés de jambon et de lardons et recouvrez de gruyère râpé."
"753","5","Enfournez pendant 60 mn environ en surveillant la cuisson (piquez la pointe d'un couteau au milieu de la quiche pour vérifier si elle est cuite)."
